647,1
39,2
669,9
3366,9
3327,3
386,3
3266,7
2273,9
3617,2
2288,7
778,8
490,5
2348,7
200,7
415,1
2158,3
1682,4
3570,4
629,8
3083,7
586,5
2557,2
3820,5
678,4
1533,3
1128,2
1937,6
3893,6
700,3
124,7
220,0
2965,2
2021,7
3853,2
1841,3
850,8
2884,0
510,2
3456,3
2628,7
910,7
572,9
423,5
3663,2
1158,7
3489,3
2925,3
3584,2
3162,0
497,5
232,7
3029,3
1188,5
2046,1
630,4
2196,7
1995,3
3653,5
1797,6
2928,3
2434,0
3440,6
3469,8
3241,4
3175,3
3028,2
690,0
3979,5
2115,6
2419,8
3525,4
2988,9
2222,1
3162,6
579,0
1585,6
3817,4
3810,7
818,7
2695,4
548,5
432,0
905,6
1900,7
2393,8
2807,4
359,0
454,0
1901,0
1043,9
3320,9
136,0
3475,4
654,9
3669,7
3315,7
2187,0
380,4
1059,5
2064,8
3165,5
3841,7
1073,8
3577,5
225,5
3464,2
3837,7
1391,0
3224,6
3948,3
3982,0
771,5
3570,0
2001,2
3065,5
1584,8
3688,8
841,0
3646,7
2717,7
3265,0
1745,2
2442,9
1693,7
527,1
2356,9
980,1
1041,3
593,7
3877,3
1634,7
3107,6
1330,5
2119,3
548,5
1002,7
3206,5
199,8
1942,4
299,6
2193,1
766,4
384,1
2708,0
34,7
2514,2
1208,2
1120,0
2642,6
3604,6
3516,4
2168,3
648,6
289,4
1178,2
2927,8
214,2
1987,6
714,2
1124,7
2779,4
1871,2
2257,4
1954,2
1985,0
2982,6
3550,6
256,8
3070,9
1239,9
2254,6
1443,0
3158,1
1049,0
682,0
249,7
2133,6
596,5
2981,2
3934,7
439,2
3863,2
1377,9
3609,4
3298,7
1889,5
233,2
1246,0
8,8
1370,6
567,4
3115,1
743,9
793,9
1613,4
301,4
427,8
542,6
3294,8
1179,7
105,9
2071,5
3748,0
344,5
164,6
893,9
841,4
3059,0
907,2
22,6
2881,2
296,7
950,9
3539,3
3021,8
3454,4
3310,3
1074,7
2391,0
745,7
68,5
1947,8
1082,5
488,6
1334,3
1764,2
2777,2
998,2
496,5
527,7
613,3
762,2
1447,6
3336,2
1018,4
2601,2
2878,6
3082,0
3520,1
2882,4
2083,5
954,4
556,2
95,8
2129,2
168,4
319,6
2504,3
397,8
1523,7
1284,4
2833,1
1099,1
1540,6
3956,1
1561,1
2856,3
3216,2
1203,0
3275,9
3024,8
280,7
723,9
383,9
920,5
3754,9
2574,2
2968,1
2114,0
1248,6
686,1
1381,6
1470,7
2398,3
2502,3
2370,8
774,7
2902,7
3832,4
1175,3
3423,7
3302,1
1999,3
2838,2
957,1
1590,9
1733,7
3807,4
3389,1
1500,6
733,3
1981,0
618,9
1530,9
1223,5
264,1
2427,8
3197,5
2241,3
1347,9
3537,6
638,5
1458,1
3069,2
2492,6
515,2
1135,7
