0,4
1,8
2,2
3,5
4,5
5,6
6,4
7,2
8,9
9,7
10,9
11,1
12,2
13,3
14,7
15,3
16,1
17,5
18,3
19,6
20,4
21,6
22,5
23,9
24,7
25,6
26,4
27,9
28,4
29,2
30,9
31,9
32,1
33,3
34,9
35,9
36,9
37,8
38,1
39,0
40,0
41,5
42,2
43,5
44,0
45,0
46,3
47,7
48,3
49,2
50,2
51,5
52,1
53,5
54,7
55,1
56,7
57,6
58,9
59,0
60,7
61,7
62,5
63,0
64,3
65,2
66,3
67,6
68,1
69,2
70,0
71,8
72,2
73,5
74,2
75,3
76,7
77,6
78,6
79,4
80,6
81,6
82,0
83,1
84,7
85,3
86,7
87,9
88,0
89,4
90,3
91,9
92,4
93,7
94,1
95,8
96,9
97,0
98,9
99,8
100,7
101,8
102,3
103,8
104,3
105,8
106,8
107,6
108,3
109,4
110,3
111,7
112,5
113,3
114,5
115,0
116,8
117,8
118,7
119,9
120,3
121,5
122,9
123,3
124,2
125,3
126,7
127,0
128,0
129,6
130,1
131,1
132,5
133,6
134,8
135,7
136,0
137,9
138,6
139,0
140,4
141,4
142,1
143,8
144,3
145,1
146,0
147,5
148,2
149,9
150,2
151,2
152,0
153,1
154,4
155,2
156,7
157,2
158,1
159,6
160,0
161,1
162,5
163,6
164,6
165,5
166,1
167,9
168,1
169,3
170,5
171,4
172,1
173,1
174,2
175,2
176,0
177,5
178,8
179,3
180,4
181,6
182,9
183,9
184,9
185,1
186,5
187,6
188,1
189,9
190,5
191,2
192,8
193,2
194,3
195,4
196,1
197,4
198,0
199,2
200,1
201,9
202,0
203,7
204,1
205,1
206,7
207,3
208,6
209,9
210,1
211,8
212,3
213,4
214,5
215,0
216,3
217,7
218,6
219,1
220,6
221,8
222,0
223,6
224,1
225,9
226,0
227,3
228,6
229,5
230,5
231,4
232,2
233,5
234,7
235,1
236,2
237,7
238,5
239,4
240,6
241,0
242,7
243,7
244,9
245,8
246,1
247,7
248,6
249,5
250,1
251,3
252,7
253,8
254,9
255,2
256,0
257,4
258,8
259,0
260,7
261,6
262,6
263,3
264,4
265,4
266,1
267,4
268,0
269,2
270,0
271,3
272,8
273,5
274,8
275,0
276,6
277,5
278,7
279,7
280,0
281,4
282,1
283,8
284,3
285,5
286,9
287,7
288,9
289,4
290,3
291,5
292,3
293,8
294,1
295,8
296,4
297,1
298,9
299,5
300,0
301,8
302,2
303,9
304,6
305,1
306,5
307,3
308,7
309,0
310,3
311,9
312,4
313,8
314,3
315,6
316,0
317,9
318,6
319,4
320,7
321,7
322,3
323,6
324,2
325,1
326,3
327,9
328,2
329,7
330,5
331,1
332,4
333,4
334,0
335,8
336,4
337,1
338,0
339,0
340,0
341,0
342,5
343,9
344,7
345,2
346,3
347,4
348,0
349,3
350,8
351,9
352,4
353,6
354,5
355,5
356,4
357,4
358,7
359,1
360,0
361,1
362,5
363,0
364,6
365,8
366,5
367,9
368,7
369,4
370,7
371,7
372,3
373,6
374,4
375,8
376,3
377,4
378,8
379,2
380,9
381,0
382,4
383,1
384,6
385,8
386,8
387,0
388,5
389,8
390,4
391,9
392,9
393,4
394,2
395,5
396,9
397,3
398,8
399,2
