135,0
1155,5
1261,1
1814,6
1890,2
1017,0
1982,1
686,5
1334,9
650,2
374,4
752,7
1164,1
1628,1
1753,1
16,5
1368,4
990,3
524,6
73,9
940,7
1292,6
1150,7
135,6
116,4
1806,6
872,1
1392,9
1273,6
1447,9
803,3
516,6
976,9
1320,1
1376,3
1699,9
841,8
845,3
16,2
1029,9
307,5
1485,1
1932,6
802,0
389,3
1148,3
59,8
473,6
1333,3
186,0
737,8
619,0
787,4
1139,0
1148,8
320,5
348,8
79,4
1272,9
1998,1
1082,6
1858,0
43,4
615,1
1248,6
1563,2
1431,6
9,3
1792,9
39,2
1020,6
1278,3
343,8
1149,8
1893,3
620,8
1582,1
177,3
1481,5
917,2
1353,3
1364,6
330,0
598,7
1466,9
576,7
1383,2
1658,8
1453,6
1422,5
236,5
1254,2
1178,3
338,3
1614,0
1979,0
1336,3
1132,9
210,2
1433,5
1543,4
182,9
197,2
761,8
964,6
795,8
1715,9
1569,8
983,3
972,2
658,0
578,2
1317,4
347,5
358,0
43,5
352,5
226,3
1166,6
1445,3
757,4
1563,2
1491,7
1559,5
1307,4
1416,8
1502,5
882,8
472,2
1658,9
576,0
1811,8
46,1
1708,4
1433,5
118,1
1304,5
1958,3
932,9
927,1
447,5
1869,2
1080,3
1537,1
569,2
576,3
1335,7
1370,4
1671,8
331,1
656,0
1971,6
1972,3
1077,1
1918,2
2,4
1131,6
1236,3
1769,1
1978,3
1504,4
854,0
850,5
1367,0
100,4
199,2
1929,1
676,2
1651,6
256,1
1001,1
56,4
1911,3
1588,2
921,5
1954,1
1765,2
339,5
315,0
1075,7
333,7
1817,7
1630,4
1298,1
428,8
1694,4
1245,0
1751,5
699,6
1861,5
96,9
3,4
432,5
351,0
664,9
709,3
426,0
856,2
1573,7
1845,1
1143,2
1991,7
1458,7
1465,7
1999,8
464,4
902,6
1445,8
1944,9
1075,4
274,8
341,5
563,3
157,0
1784,5
179,2
1067,0
1220,5
1120,8
1126,1
1675,6
205,3
82,2
383,4
103,8
631,5
34,2
524,3
1055,6
1727,0
797,1
1415,7
530,2
1548,8
991,4
1749,8
183,2
754,8
430,5
1705,2
531,7
1074,0
1038,3
433,4
504,4
1974,3
125,0
982,7
754,7
616,2
1270,8
831,5
1339,8
26,7
1409,6
1084,3
1750,9
1324,4
127,7
189,5
1941,0
11,4
1488,5
1562,9
485,8
1695,0
1903,9
1418,6
1550,3
794,5
994,3
1279,4
102,2
1006,3
1581,1
1767,2
1918,2
1046,5
350,1
923,1
897,7
1993,1
1808,1
1649,5
586,3
1772,3
139,7
299,9
1757,8
911,4
960,5
391,2
650,6
525,6
1615,7
80,5
991,2
1583,1
883,6
1370,7
805,2
72,2
770,0
167,3
545,5
1464,2
496,4
1606,4
1411,0
763,3
235,6
369,4
1128,0
776,5
1230,0
1517,5
697,8
1205,8
257,4
1996,5
1355,3
256,1
933,0
1740,2
367,0
469,2
298,5
375,7
722,1
749,6
235,3
1811,2
572,2
155,8
478,6
913,5
435,7
1583,8
1991,9
368,1
744,2
597,8
1940,2
537,5
854,1
1077,0
1184,2
755,4
104,3
3,3
290,4
1598,3
161,4
606,6
830,2
1690,6
660,4
1427,0
737,3
1776,2
428,1
809,3
646,3
405,1
1555,9
1300,7
1526,0
1980,0
1197,6
1189,1
1889,7
851,7
60,4
1942,0
776,0
563,2
1708,1
1088,6
630,6
66,5
1318,2
695,6
224,3
1843,8
639,5
826,4
1050,2
82,2
1480,8
1062,3
819,8
922,9
14,9
1299,4
1654,1
1362,0
1609,4
1843,3
1401,3
1449,5
1871,0
952,0
1168,8
1168,2
1584,8
572,8
137,8
894,1
1098,8
921,0
447,7
235,6
5,8
961,5
1353,2
1385,5
405,5
1396,5
1610,4
1908,6
1629,3
960,5
1745,8
1607,8
232,8
1370,9
713,5
344,5
208,1
504,4
1512,3
1016,5
1113,2
1929,9
1186,9
886,9
1461,0
1112,9
1333,2
1436,6
1120,0
1999,3
1900,7
1198,1
211,2
560,7
126,5
496,5
1459,4
1948,3
1678,7
239,6
289,3
319,8
1867,6
773,9
985,8
1791,4
128,1
328,2
1670,8
386,3
115,2
761,4
266,1
791,4
615,2
887,1
680,0
1802,9
524,5
1867,9
1485,4
1667,5
332,1
43,9
832,8
1174,2
142,2
1530,3
1416,1
962,2
502,8
532,4
1796,6
1187,9
688,2
213,9
1794,1
1714,7
586,2
1441,3
1003,3
978,1
1849,0
1611,5
1219,7
1364,6
817,3
1201,2
1388,9
34,0
256,5
92,2
1522,3
1653,1
241,0
1170,3
1150,8
1329,7
1083,8
293,6
1509,4
1301,1
17,2
163,2
568,5
1534,5
1794,8
1335,9
563,6
1907,1
1624,3
1429,9
1297,0
1384,8
203,8
1183,8
1780,6
1550,8
766,5
244,0
575,5
815,7
1919,7
1326,4
175,1
532,5
505,8
1666,2
827,5
705,1
1779,2
1906,9
586,1
982,5
1472,8
1820,5
939,3
174,8
687,2
698,7
1276,6
753,3
1930,4
418,0
1254,7
788,3
586,3
405,1
1373,3
405,6
1519,5
50,2
850,5
1538,8
1594,2
402,1
307,9
498,1
1621,9
1468,1
1912,5
1064,0
1911,1
641,8
646,2
1333,7
1267,1
111,7
94,2
772,8
184,2
943,5
604,1
557,3
576,9
153,3
731,5
597,9
1251,6
1357,1
1805,3
1371,2
820,2
265,6
1509,0
1675,0
1441,2
840,0
96,3
1661,0
1701,5
1360,5
533,5
852,8
311,6
1617,7
1306,5
1601,9
954,8
1259,6
833,0
1679,6
556,2
166,8
1301,3
935,3
