0,7
1,9
2,1
3,0
4,4
5,6
6,3
7,6
8,4
9,3
10,8
11,9
12,0
13,7
14,3
15,3
16,9
17,1
18,9
19,0
20,2
21,5
22,9
23,1
24,8
25,1
26,4
27,9
28,3
29,6
30,8
31,3
32,3
33,1
34,5
35,5
36,1
37,2
38,7
39,1
40,9
41,2
42,2
43,1
44,3
45,9
46,3
47,8
48,3
49,0
50,0
51,0
52,0
53,6
54,9
55,7
56,8
57,8
58,2
59,7
60,9
61,4
62,9
63,4
64,8
65,5
66,0
67,2
68,2
69,6
70,1
71,0
72,7
73,9
74,2
75,3
76,3
77,5
78,5
79,8
80,7
81,8
82,1
83,8
84,7
85,0
86,2
87,1
88,8
89,4
90,7
91,7
92,0
93,3
94,0
95,0
96,8
97,1
98,9
99,9
100,1
101,6
102,5
103,4
104,5
105,7
106,6
107,1
108,0
109,2
110,1
111,0
112,4
113,1
114,4
115,2
116,4
117,3
118,2
119,7
120,1
121,3
122,5
123,5
124,3
125,4
126,9
127,7
128,0
129,9
130,0
131,3
132,1
133,7
134,8
135,5
136,4
137,2
138,7
139,7
140,1
141,7
142,9
143,1
144,3
145,8
146,3
147,5
148,2
149,7
150,8
151,7
152,8
153,6
154,7
155,7
156,7
157,7
158,4
159,9
160,8
161,3
162,0
163,7
164,4
165,4
166,4
167,3
168,4
169,2
170,6
171,7
172,1
173,3
174,7
175,0
176,0
177,8
178,1
179,1
180,6
181,3
182,9
183,4
184,6
185,4
186,3
187,8
188,9
189,1
190,9
191,7
192,2
193,5
194,7
195,2
196,9
197,2
198,1
199,5
